Va_rms_pre,Va_rms_flt,Vb_rms_flt,Vc_rms_flt,Va_sag,Vb_sag,Vc_sag,Ia_rms_flt,Ib_rms_flt,Ic_rms_flt,Ia_peak,Ib_peak,Ic_peak,I_max_peak,Va_H2,Va_H3,Va_H5,Ia_H2,Ia_H3,Ib_H2,Ib_H3,Va_thd,Ia_thd,V0_ratio,V2_ratio,V_imbalance,I_imbalance,Ib_Ia_ratio,Ic_Ia_ratio,fault_bus,fault_type,label,Rf_pu
1.05956,1.05983,1.06011,1.06059,0.0,0.0,0.0,0.30029,0.3004,0.30056,0.43037,0.43478,0.43535,0.43535,0.00036,0.00022,0.00018,0.00134,0.0007,0.00183,0.00183,0.00141,0.00251,0.0,0.0,0.00039,0.00047,1.00036,1.00089,1,No_Fault,0,0.0
1.04562,1.04459,1.04535,1.04495,0.00098,0.0,0.00016,0.30038,0.30018,0.30002,0.43231,0.43071,0.43252,0.43252,0.00017,0.00027,0.00031,0.00109,0.00247,0.00145,0.00028,0.00102,0.00372,0.0,0.0,0.00037,0.00062,0.99934,0.9988,2,No_Fault,0,0.0
1.04453,1.04533,1.04522,1.04425,0.0,0.0,0.00027,0.30002,0.29955,0.30009,0.43196,0.43417,0.44037,0.44037,0.00033,0.0003,0.00041,0.00176,0.00358,0.00211,0.00099,0.00119,0.006,0.0,0.0,0.00066,0.00112,0.99844,1.00025,2,No_Fault,0,0.0
1.04507,1.04504,1.04512,1.04547,3e-05,5e-05,0.0,0.29992,0.30039,0.29953,0.43776,0.43266,0.43417,0.43776,0.00047,0.00044,0.001,0.00182,9e-05,0.00131,0.00251,0.0018,0.00422,0.0,0.0,0.00025,0.00147,1.00157,0.99871,2,No_Fault,0,0.0
1.04501,1.04495,1.04511,1.04506,5e-05,0.00035,0.0,0.29993,0.30028,0.2999,0.43245,0.43731,0.43521,0.43731,0.00044,0.00026,0.00056,0.00306,0.00155,0.00061,0.00171,0.00123,0.0057,0.0,0.0,9e-05,0.00081,1.00116,0.99989,2,No_Fault,0,0.0
1.04521,1.04462,1.04462,1.0444,0.00056,0.00068,0.00074,0.29975,0.30004,0.29949,0.42937,0.43756,0.42928,0.43756,0.00014,0.00068,0.00013,0.00105,0.0008,0.00243,0.002,0.00104,0.00522,0.0,0.0,0.00014,0.00094,1.00097,0.99912,2,No_Fault,0,0.0
1.04514,1.04487,1.04484,1.04483,0.00027,0.00053,9e-05,0.30018,0.3005,0.3002,0.43094,0.43466,0.4317,0.43466,0.00065,0.00072,0.0005,0.00146,0.0009,0.00141,0.00109,0.00145,0.00367,0.0,0.0,2e-05,0.0007,1.00107,1.00004,2,No_Fault,0,0.0
1.04484,1.04507,1.04466,1.04508,0.0,0.00077,0.0,0.29995,0.29965,0.29969,0.43657,0.43775,0.43924,0.43924,0.00039,0.00101,0.0003,0.00072,0.00187,0.00113,0.00098,0.0016,0.00459,0.0,0.0,0.00026,0.00061,0.99901,0.99914,2,No_Fault,0,0.0
1.04488,1.04462,1.04503,1.04532,0.00026,0.0,0.0,0.3003,0.30001,0.30016,0.43319,0.43557,0.43361,0.43557,0.00085,0.00023,0.00037,0.00126,0.00216,0.00141,0.00111,0.00164,0.00551,0.0,0.0,0.00036,0.00049,0.99902,0.99951,2,No_Fault,0,0.0
1.0448,1.04484,1.04529,1.04479,0.0,0.0,0.00051,0.30047,0.29969,0.3,0.43486,0.42998,0.43861,0.43861,0.00011,0.00045,0.00036,0.00153,0.00229,0.00031,0.00184,0.00165,0.00474,0.0,0.0,0.0003,0.00139,0.99741,0.99843,2,No_Fault,0,0.0
1.04534,1.04546,1.04455,1.04498,0.0,4e-05,0.00029,0.30033,0.29974,0.30042,0.435,0.43285,0.43351,0.435,7e-05,0.00024,0.00034,0.00116,0.00125,0.00049,0.00048,0.00101,0.00468,0.0,0.0,0.00044,0.0014,0.99806,1.00033,2,No_Fault,0,0.0
1.04493,1.04506,1.04516,1.04475,0.0,0.0,7e-05,0.29992,0.30016,0.29978,0.43293,0.43487,0.43209,0.43487,0.00011,0.00027,0.00026,0.00121,0.00057,0.00016,0.00139,0.00079,0.00376,0.0,0.0,0.00023,0.00068,1.00079,0.99953,2,No_Fault,0,0.0
1.04566,1.04452,1.04509,1.04456,0.00109,0.0,5e-05,0.29988,0.30028,0.29973,0.43453,0.4299,0.43275,0.43453,0.00061,0.00072,0.00038,0.0015,0.00234,0.00089,0.00131,0.00137,0.00467,0.0,0.0,0.00035,0.00107,1.00135,0.99949,2,No_Fault,0,0.0
1.04533,1.04542,1.04567,1.04439,0.0,0.0,0.00067,0.29988,0.29929,0.30031,0.43145,0.42924,0.43375,0.43375,0.00025,6e-05,0.00072,0.00062,0.00092,0.00142,0.00163,0.00115,0.00357,0.0,0.0,0.00073,0.00178,0.99804,1.00143,2,No_Fault,0,0.0
1.0451,1.04475,1.04484,1.04513,0.00033,0.00046,0.00046,0.30013,0.30029,0.29994,0.43262,0.43426,0.43326,0.43426,0.00044,0.00016,0.00031,0.00097,0.00254,0.00057,0.00137,0.00125,0.00491,0.0,0.0,0.00021,0.00059,1.00052,0.99937,2,No_Fault,0,0.0
1.04486,1.04501,1.04536,1.04475,0.0,0.0,0.00068,0.29963,0.30012,0.29995,0.4299,0.43455,0.43201,0.43455,0.0004,0.00031,0.00048,0.00018,0.00149,0.00103,0.00248,0.00133,0.00429,0.0,0.0,0.00031,0.00091,1.00166,1.00107,2,No_Fault,0,0.0
1.04476,1.04495,1.04475,1.04483,0.0,0.00027,0.0,0.30014,0.29998,0.30026,0.43281,0.43185,0.43536,0.43536,0.00081,0.00031,0.00033,0.00159,0.00031,0.00175,0.001,0.00131,0.0044,0.0,0.0,0.0001,0.00047,0.99949,1.0004,2,No_Fault,0,0.0
1.04493,1.04531,1.04522,1.04469,0.0,0.0,0.00038,0.30021,0.29988,0.2995,0.43158,0.4308,0.4347,0.4347,0.00071,0.00041,0.00037,0.00203,0.00168,0.00117,0.00257,0.0012,0.00398,0.0,0.0,0.00036,0.00122,0.99889,0.99763,2,No_Fault,0,0.0
1.04484,1.04558,1.04551,1.04434,0.0,0.0,0.00091,0.30003,0.29975,0.30015,0.43108,0.43064,0.42825,0.43108,0.00026,9e-05,7e-05,0.00082,0.00117,0.00191,0.00127,0.00088,0.00434,0.0,0.0,0.00077,0.00076,0.99906,1.0004,2,No_Fault,0,0.0
1.04475,1.04542,1.04556,1.04538,0.0,0.0,0.0,0.29984,0.30053,0.30006,0.43148,0.42988,0.43151,0.43151,0.00019,0.00037,0.00035,0.00064,0.00269,0.00045,0.00205,0.00105,0.00498,0.0,0.0,0.00011,0.0013,1.00231,1.00073,2,No_Fault,0,0.0
1.04466,1.04439,1.04455,1.04532,0.00027,0.00089,0.0,0.30028,0.3002,0.30022,0.43305,0.43838,0.43038,0.43838,0.00054,0.00035,0.00058,0.00079,0.00052,0.00107,0.00155,0.0016,0.00511,0.0,0.0,0.00054,0.00016,0.99972,0.99981,2,No_Fault,0,0.0
1.04471,1.04465,1.04474,1.04521,6e-05,0.00043,0.0,0.30029,0.30015,0.30029,0.43858,0.43282,0.43457,0.43858,0.00018,0.00054,0.00041,0.00333,0.00176,0.00195,0.00189,0.00116,0.00606,0.0,0.0,0.00032,0.00031,0.99954,1.00001,2,No_Fault,0,0.0
1.04488,1.04517,1.04477,1.04504,0.0,0.00022,0.00011,0.29981,0.30007,0.29939,0.43189,0.43364,0.42968,0.43364,7e-05,0.00085,0.00027,0.00175,0.00124,0.00084,0.00148,0.00143,0.00373,0.0,0.0,0.00021,0.00122,1.00085,0.99859,2,No_Fault,0,0.0
1.04486,1.04515,1.04513,1.04472,0.0,0.0,0.00045,0.30009,0.30043,0.30039,0.43286,0.43419,0.43232,0.43419,0.00042,0.00026,0.00031,0.0018,0.00155,0.00132,0.00052,0.00127,0.00355,0.0,0.0,0.00026,0.00072,1.00115,1.00101,2,No_Fault,0,0.0
1.04502,1.04491,1.04474,1.04557,0.0001,0.0,0.0,0.3005,0.30004,0.29954,0.43162,0.43569,0.43189,0.43569,0.00061,0.00074,0.0001,0.00068,0.00264,0.00267,0.00027,0.00111,0.00416,0.0,0.0,0.00048,0.00163,0.99847,0.9968,2,No_Fault,0,0.0
1.04505,1.04498,1.04484,1.04469,6e-05,8e-05,6e-05,0.30044,0.30011,0.29949,0.43579,0.43071,0.43282,0.43579,0.00011,0.00021,0.00046,0.00044,0.00088,0.00137,0.00271,0.00119,0.00295,0.0,0.0,0.00014,0.00174,0.99892,0.99686,2,No_Fault,0,0.0
1.04498,1.0451,1.04468,1.04465,0.0,0.0006,4e-05,0.30002,0.29955,0.30005,0.43604,0.42929,0.43277,0.43604,0.00041,0.00013,0.00056,0.0019,0.00159,0.00071,0.00278,0.00143,0.00392,0.0,0.0,0.00028,0.00107,0.99843,1.00008,2,No_Fault,0,0.0
1.04501,1.04493,1.04509,1.04477,7e-05,0.0,0.00043,0.29992,0.30021,0.30019,0.43156,0.42969,0.43127,0.43156,0.00012,0.00022,0.00052,0.00159,0.00022,0.00091,0.00117,0.00118,0.00454,0.0,0.0,0.00015,0.00062,1.00097,1.00089,2,No_Fault,0,0.0
1.04533,1.04477,1.04519,1.0446,0.00054,0.0,0.0,0.30098,0.30057,0.30038,0.43246,0.4316,0.4343,0.4343,0.00032,0.00043,0.00023,0.00081,0.00104,0.00217,0.0012,0.00104,0.00401,0.0,0.0,0.00033,0.00111,0.99864,0.99802,2,No_Fault,0,0.0
1.04471,1.04549,1.04455,1.04483,0.0,0.00027,0.00011,0.30033,0.29987,0.30015,0.43175,0.43299,0.43618,0.43618,0.00019,0.00056,0.00047,0.00125,0.00186,0.00168,0.00254,0.00093,0.004,0.0,0.0,0.00051,0.00082,0.99848,0.99941,2,No_Fault,0,0.0
1.04531,1.04493,1.0457,1.04558,0.00037,0.0,0.0,0.30018,0.29986,0.30061,0.43481,0.43502,0.43136,0.43502,0.00061,0.00029,0.00031,0.00202,0.00078,0.00167,0.00084,0.00127,0.00395,0.0,0.0,0.00046,0.0013,0.99891,1.0014,2,No_Fault,0,0.0
1.04505,1.04539,1.04547,1.04491,0.0,0.0,4e-05,0.30002,0.30004,0.30052,0.43198,0.43215,0.43758,0.43758,0.00044,0.0002,0.00016,0.00118,0.00159,0.00144,0.00122,0.00152,0.00489,0.0,0.0,0.00033,0.00109,1.00007,1.00167,2,No_Fault,0,0.0
1.04502,1.04491,1.04533,1.04499,0.00011,0.0,0.00011,0.29991,0.29969,0.29998,0.43168,0.4352,0.43323,0.4352,0.00021,0.00046,0.0003,0.00168,0.00047,0.00299,0.00056,0.00125,0.00345,0.0,0.0,0.00024,0.00057,0.99926,1.00023,2,No_Fault,0,0.0
1.04514,1.04502,1.04547,1.04469,0.00011,0.0,0.00052,0.29968,0.30016,0.29999,0.43191,0.43434,0.4325,0.43434,0.00054,0.00032,0.00042,0.00116,0.00046,0.00092,0.00179,0.00131,0.00556,0.0,0.0,0.00039,0.00087,1.0016,1.00101,2,No_Fault,0,0.0
1.04543,1.04538,1.04534,1.04503,5e-05,1e-05,0.0,0.29952,0.30049,0.30024,0.43325,0.43411,0.43242,0.43411,0.00038,0.00065,0.00036,0.001,0.00064,0.00033,0.00182,0.00144,0.00351,0.0,0.0,0.00021,0.00189,1.00326,1.00242,2,No_Fault,0,0.0
1.04525,1.04508,1.04486,1.04552,0.00017,0.00011,0.0,0.30002,0.29968,0.29972,0.43387,0.43256,0.42899,0.43387,0.00026,0.00048,0.00029,0.00159,0.001,0.00142,0.00208,0.00112,0.0043,0.0,0.0,0.00035,0.00071,0.99886,0.999,2,No_Fault,0,0.0
1.04526,1.04477,1.04492,1.04523,0.00047,0.00071,0.0,0.29987,0.30023,0.29993,0.43804,0.43163,0.43582,0.43804,0.00046,0.00071,0.00025,0.00141,0.00088,0.00023,0.00017,0.00109,0.00518,0.0,0.0,0.00025,0.00073,1.00121,1.00022,2,No_Fault,0,0.0
1.04453,1.04483,1.04519,1.04476,0.0,0.0,0.00021,0.30037,0.30051,0.29998,0.43276,0.43431,0.43839,0.43839,0.00061,0.00052,0.00047,0.00257,0.00079,0.00125,0.00077,0.00164,0.0055,0.0,0.0,0.00025,0.00103,1.00046,0.99868,2,No_Fault,0,0.0
1.04529,1.04463,1.04517,1.04506,0.00063,0.0,0.0,0.29988,0.29953,0.29998,0.43239,0.43002,0.43694,0.43694,0.00038,0.00024,0.00043,0.00167,0.00031,0.0012,0.00168,0.00128,0.00371,0.0,0.0,0.00031,0.00089,0.99882,1.00031,2,No_Fault,0,0.0
1.0453,1.04509,1.04503,1.04509,0.0002,0.00082,0.0,0.30032,0.30008,0.2999,0.43304,0.43063,0.43357,0.43357,0.00024,0.00036,0.00033,0.00082,0.00044,0.00114,0.00119,0.00112,0.00492,0.0,0.0,4e-05,0.00074,0.9992,0.99857,2,No_Fault,0,0.0
1.04497,1.04534,1.04531,1.04494,0.0,0.0,0.00015,0.30005,0.29982,0.29945,0.42969,0.43402,0.42829,0.43402,0.00046,0.00031,0.00027,0.00032,0.00192,0.00092,0.00038,0.00117,0.00489,0.0,0.0,0.00024,0.00107,0.9992,0.99799,2,No_Fault,0,0.0
1.02208,1.0226,1.02217,1.02238,0.0,0.00013,0.00026,0.29997,0.29978,0.29972,0.43348,0.43317,0.43576,0.43576,0.0003,0.00046,0.00022,0.0009,0.00022,0.00168,0.0017,0.001,0.00392,0.0,0.0,0.00021,0.00049,0.99936,0.99915,3,No_Fault,0,0.0
1.02244,1.02205,1.02166,1.02239,0.00038,0.00056,0.00015,0.29982,0.30012,0.30039,0.43803,0.43005,0.43421,0.43803,6e-05,0.00021,0.00039,0.00107,0.00114,0.00045,0.00171,0.00139,0.0048,0.0,0.0,0.00037,0.00096,1.00099,1.0019,3,No_Fault,0,0.0
1.02153,1.02184,1.02289,1.02177,0.0,0.0,0.00082,0.30056,0.30019,0.29968,0.43311,0.43382,0.43165,0.43382,0.00037,0.00062,0.00033,0.00127,0.00236,0.00043,0.00215,0.00121,0.00464,0.0,0.0,0.00071,0.00154,0.99876,0.99707,3,No_Fault,0,0.0
1.02199,1.02202,1.02237,1.02266,0.0,0.0,0.0,0.30014,0.30013,0.29977,0.43321,0.43573,0.42931,0.43573,0.00029,0.00023,0.00018,0.00135,0.00168,0.00144,0.00151,0.00111,0.00371,0.0,0.0,0.00032,0.00081,0.99995,0.99876,3,No_Fault,0,0.0
1.02217,1.02175,1.02224,1.02194,0.00041,0.0,0.00045,0.30028,0.30011,0.30025,0.4314,0.43168,0.43434,0.43434,0.00075,6e-05,0.00036,0.00064,0.00138,0.00154,0.0004,0.00128,0.00429,0.0,0.0,0.00025,0.00034,0.99944,0.99989,3,No_Fault,0,0.0
1.02332,1.02261,1.0219,1.02238,0.00069,0.00051,0.0,0.29992,0.30008,0.30006,0.43155,0.43121,0.43349,0.43349,5e-05,0.00019,0.00039,0.00082,0.00198,0.00238,0.00214,0.00159,0.0049,0.0,0.0,0.00039,0.00033,1.00053,1.00047,3,No_Fault,0,0.0
1.02234,1.02238,1.0222,1.02206,0.0,0.0,0.00036,0.30015,0.30029,0.30018,0.43084,0.43221,0.43686,0.43686,0.00039,0.00012,0.00052,0.00099,0.00103,0.00049,0.00071,0.00104,0.00437,0.0,0.0,0.00017,0.00028,1.00047,1.0001,3,No_Fault,0,0.0
1.02266,1.02228,1.02257,1.02169,0.00037,0.0,0.00039,0.3001,0.29993,0.30006,0.43268,0.43328,0.43369,0.43369,0.00024,0.00012,0.00058,0.00221,0.00018,0.0011,0.00125,0.00102,0.00393,0.0,0.0,0.00048,0.00032,0.99945,0.99987,3,No_Fault,0,0.0
1.0222,1.02223,1.02196,1.02244,0.0,0.0005,0.00025,0.30023,0.3003,0.30033,0.4333,0.43325,0.43776,0.43776,3e-05,0.00094,5e-05,0.00032,0.00146,0.00028,0.00089,0.00111,0.00512,0.0,0.0,0.00024,0.00019,1.00024,1.00032,3,No_Fault,0,0.0
1.02183,1.02189,1.02214,1.0223,0.0,0.00053,0.0,0.30031,0.30029,0.30034,0.43046,0.43195,0.43231,0.43231,0.0001,0.00045,0.00094,0.00316,0.0015,0.00306,0.00344,0.00184,0.00467,0.0,0.0,0.00021,9e-05,0.9999,1.00007,3,No_Fault,0,0.0
1.02228,1.02216,1.02276,1.0222,0.00011,0.0,0.0,0.29988,0.29975,0.30081,0.4341,0.43512,0.43349,0.43512,0.00027,0.00087,0.00021,0.00208,0.00201,0.00107,0.00201,0.00136,0.00429,0.0,0.0,0.00038,0.00222,0.99955,1.00311,3,No_Fault,0,0.0
1.02229,1.02274,1.02161,1.02199,0.0,0.00054,0.00055,0.30027,0.29978,0.29988,0.42965,0.42831,0.43501,0.43501,0.00029,0.00038,0.00023,0.00133,0.00125,0.00104,0.00182,0.00109,0.00407,0.0,0.0,0.00062,0.00099,0.99835,0.99868,3,No_Fault,0,0.0
1.02251,1.02199,1.02243,1.02208,0.00051,0.0,0.00042,0.29976,0.29992,0.3,0.43277,0.42948,0.43561,0.43561,0.00047,0.00048,0.00051,0.00107,0.00085,0.00186,0.00078,0.00114,0.00416,0.0,0.0,0.00026,0.00046,1.00055,1.00082,3,No_Fault,0,0.0
1.0221,1.02245,1.02235,1.02244,0.0,0.0,0.0,0.29965,0.3001,0.29981,0.43603,0.43201,0.42971,0.43603,0.00034,0.00016,0.00052,0.00153,0.00084,0.00086,0.00145,0.00136,0.00288,0.0,0.0,6e-05,0.00083,1.00152,1.00054,3,No_Fault,0,0.0
1.02203,1.02251,1.0225,1.02195,0.0,7e-05,0.00023,0.30008,0.3003,0.29974,0.42935,0.43235,0.43302,0.43302,0.00012,0.00062,0.00044,0.00165,0.00176,0.0007,0.00153,0.0014,0.00504,0.0,0.0,0.00036,0.00101,1.00072,0.99884,3,No_Fault,0,0.0
1.02262,1.02241,1.02201,1.02188,0.0002,0.0,0.00017,0.2997,0.29971,0.30006,0.43381,0.43134,0.43371,0.43381,0.00021,0.00066,0.00035,0.00114,0.00011,0.00108,0.00119,0.0013,0.00467,0.0,0.0,0.0003,0.00078,1.00004,1.0012,3,No_Fault,0,0.0
1.02227,1.02243,1.02265,1.02211,0.0,0.0,0.0,0.30034,0.30032,0.2999,0.43445,0.43603,0.43203,0.43603,0.0002,0.00029,0.00055,0.00111,0.00229,0.00126,0.00226,0.00109,0.00461,0.0,0.0,0.00028,0.00096,0.99995,0.99854,3,No_Fault,0,0.0
1.0224,1.02222,1.02286,1.02216,0.00017,0.0,0.00011,0.30028,0.29969,0.30037,0.43403,0.42858,0.4341,0.4341,0.00018,0.00017,0.00012,0.00106,0.00058,0.00059,0.00049,0.00102,0.00463,0.0,0.0,0.00043,0.00141,0.99803,1.00029,3,No_Fault,0,0.0
1.0224,1.02238,1.02223,1.02254,2e-05,0.00034,0.00045,0.30037,0.30034,0.29955,0.43551,0.43121,0.4372,0.4372,0.00024,0.0005,0.00025,0.00209,0.00143,0.00134,0.00102,0.00133,0.00382,0.0,0.0,0.00015,0.00179,0.99991,0.99728,3,No_Fault,0,0.0
1.02238,1.02226,1.02225,1.02298,0.00011,0.0,0.0,0.30049,0.29961,0.29999,0.43526,0.43432,0.43345,0.43526,0.00019,0.00064,0.00066,0.00145,0.00102,0.00211,0.00093,0.00139,0.00394,0.0,0.0,0.00047,0.00153,0.99707,0.99834,3,No_Fault,0,0.0
1.0217,1.02247,1.02244,1.02222,0.0,0.0,0.0,0.30037,0.30022,0.29996,0.43679,0.43784,0.43137,0.43784,0.00059,0.00023,7e-05,0.00112,0.00053,0.00161,0.00193,0.00116,0.00355,0.0,0.0,0.00015,0.00074,0.9995,0.99864,3,No_Fault,0,0.0
1.02234,1.022,1.02239,1.02197,0.00033,0.00011,0.00072,0.29965,0.29961,0.29991,0.43258,0.43188,0.43031,0.43258,0.00033,0.00078,0.00058,0.00086,0.00194,0.00065,0.00248,0.00159,0.004,0.0,0.0,0.00027,0.00063,0.99988,1.00089,3,No_Fault,0,0.0
1.02223,1.02271,1.02221,1.02236,0.0,0.00027,0.0,0.30008,0.29976,0.30012,0.43503,0.43284,0.43268,0.43503,0.00065,0.00036,0.00032,0.00146,0.00053,0.00236,0.00262,0.00128,0.00394,0.0,0.0,0.00028,0.00075,0.99895,1.00015,3,No_Fault,0,0.0
1.02212,1.02241,1.02209,1.02236,0.0,0.0,0.0,0.30049,0.30024,0.30007,0.43248,0.43461,0.43304,0.43461,0.00066,0.0006,0.00082,0.00127,0.00202,0.00205,0.00113,0.00157,0.00434,0.0,0.0,0.00019,0.00075,0.99915,0.99861,3,No_Fault,0,0.0
1.02272,1.02238,1.0217,1.02252,0.00033,0.00068,0.0004,0.29996,0.30015,0.30033,0.43448,0.43576,0.43044,0.43576,0.00037,0.00043,0.0002,0.00065,0.00153,0.00167,0.001,0.00088,0.00363,0.0,0.0,0.00049,0.00063,1.00063,1.00125,3,No_Fault,0,0.0
1.02244,1.02179,1.02211,1.02179,0.00064,0.00066,0.00051,0.30023,0.29998,0.29957,0.43393,0.4291,0.43932,0.43932,0.00027,0.00028,0.00034,0.00137,0.00208,0.00144,0.00177,0.00102,0.00424,0.0,0.0,0.00021,0.00118,0.99917,0.99782,3,No_Fault,0,0.0
1.02268,1.02176,1.02242,1.02254,0.0009,0.00012,0.0,0.29988,0.29959,0.29981,0.43341,0.43689,0.43402,0.43689,9e-05,5e-05,0.00052,0.00092,0.00139,0.00116,0.00112,0.00114,0.00399,0.0,0.0,0.00047,0.00057,0.99902,0.99976,3,No_Fault,0,0.0
1.02292,1.02207,1.02239,1.02178,0.00083,0.00021,0.0003,0.29985,0.3,0.30011,0.43555,0.42899,0.43187,0.43555,0.00039,0.00025,0.00032,0.0019,0.00027,0.00067,0.00146,0.00153,0.00363,0.0,0.0,0.0003,0.00045,1.00048,1.00086,3,No_Fault,0,0.0
1.02209,1.02261,1.02193,1.02285,0.0,0.00054,0.0,0.30035,0.2998,0.30022,0.43515,0.43266,0.43613,0.43613,0.00023,0.00064,0.00017,0.00048,0.0017,0.00015,0.00144,0.00101,0.00371,0.0,0.0,0.00052,0.00106,0.99819,0.99957,3,No_Fault,0,0.0
1.02226,1.02189,1.02201,1.02166,0.00036,0.0,0.00094,0.30013,0.29999,0.29986,0.43289,0.43238,0.43208,0.43289,0.00057,0.00077,0.00048,0.00116,0.00034,0.00062,0.00095,0.0015,0.00478,0.0,0.0,0.00019,0.00046,0.99952,0.99911,3,No_Fault,0,0.0
1.02198,1.02174,1.02265,1.02237,0.00023,0.0,0.00015,0.29968,0.29977,0.30044,0.43587,0.43442,0.43561,0.43587,0.00064,0.00029,0.00074,0.00168,0.00156,0.00115,0.00056,0.00145,0.00411,0.0,0.0,0.0005,0.00157,1.00029,1.00251,3,No_Fault,0,0.0
1.02188,1.0223,1.0223,1.02183,0.0,0.00021,0.00042,0.3002,0.30018,0.30022,0.43093,0.43295,0.43333,0.43333,0.00031,0.00053,0.00024,0.00057,0.00265,0.00201,0.00106,0.00155,0.00424,0.0,0.0,0.00031,7e-05,0.99991,1.00004,3,No_Fault,0,0.0
1.02239,1.02268,1.02216,1.02233,0.0,0.00061,0.0,0.30022,0.3006,0.29959,0.43228,0.43144,0.43126,0.43228,0.00046,0.00012,0.00041,0.00104,0.00128,0.00129,0.00323,0.00133,0.00388,0.0,0.0,0.00029,0.00181,1.00125,0.99791,3,No_Fault,0,0.0
1.02229,1.02251,1.02285,1.02248,0.0,0.0,0.0,0.3,0.30016,0.30032,0.43603,0.43234,0.43144,0.43603,0.00053,0.00039,0.0003,0.00294,0.00071,0.00174,0.00204,0.00116,0.00499,0.0,0.0,0.00023,0.00053,1.00052,1.00106,3,No_Fault,0,0.0
1.02264,1.02287,1.02305,1.02224,0.0,0.0,0.0,0.29932,0.29995,0.30002,0.43609,0.42921,0.43206,0.43609,0.00041,0.00033,0.00098,0.00075,0.00038,0.00078,0.00229,0.00148,0.00561,0.0,0.0,0.00047,0.00148,1.0021,1.00233,3,No_Fault,0,0.0
1.0223,1.02298,1.02201,1.02183,0.0,0.00055,0.00013,0.30061,0.29982,0.29985,0.43748,0.43431,0.43414,0.43748,0.00032,0.0005,0.00034,0.00341,0.002,0.00032,0.00141,0.00125,0.00576,0.0,0.0,0.00069,0.00171,0.99739,0.99749,3,No_Fault,0,0.0
1.02272,1.02246,1.02247,1.02264,0.00025,0.00051,0.0,0.30015,0.30034,0.29986,0.43635,0.43467,0.43222,0.43635,0.00051,0.00013,0.0003,0.00142,0.00163,0.00225,0.00156,0.00101,0.00381,0.0,0.0,0.00011,0.00087,1.00064,0.99902,3,No_Fault,0,0.0
1.02248,1.02239,1.0226,1.02224,8e-05,0.0,0.0,0.30014,0.29956,0.30094,0.43065,0.4308,0.44306,0.44306,0.00044,0.00045,0.00015,0.00068,0.00026,0.00118,0.00053,0.0014,0.00425,0.0,0.0,0.00018,0.00243,0.99805,1.00268,3,No_Fault,0,0.0
1.02274,1.02242,1.02191,1.02265,0.00032,0.00052,0.0,0.29973,0.29988,0.30023,0.42953,0.43177,0.43588,0.43588,0.00047,0.00063,0.00026,0.00035,0.00074,0.0007,0.00096,0.00151,0.00376,0.0,0.0,0.00041,0.00095,1.00049,1.00167,3,No_Fault,0,0.0
1.02242,1.02206,1.0219,1.02241,0.00035,0.00035,2e-05,0.29973,0.30021,0.30041,0.4328,0.42793,0.43337,0.43337,0.00012,0.0004,0.00078,0.00091,0.00136,0.00063,0.00091,0.00164,0.00458,0.0,0.0,0.00028,0.0013,1.00161,1.00229,3,No_Fault,0,0.0
1.02131,1.02097,1.02144,1.02136,0.00033,0.00065,0.0,0.29974,0.29997,0.30011,0.4316,0.4364,0.42917,0.4364,0.00019,0.00034,0.00033,0.0011,0.00152,0.00049,0.0011,0.00134,0.00635,0.0,0.0,0.00028,0.00067,1.00078,1.00124,4,No_Fault,0,0.0
1.02131,1.02194,1.02147,1.02151,0.0,0.0,0.00013,0.3003,0.30001,0.29987,0.43319,0.43172,0.43768,0.43768,0.00033,0.00057,0.00032,0.00087,0.00152,0.00139,0.00154,0.0012,0.00464,0.0,0.0,0.0003,0.0008,0.99905,0.99856,4,No_Fault,0,0.0
1.0218,1.02143,1.02107,1.02215,0.00036,0.0,0.0,0.30061,0.2998,0.30055,0.4306,0.43264,0.43778,0.43778,0.00012,3e-05,0.00054,0.00153,0.00237,0.00069,0.00209,0.00085,0.00437,0.0,0.0,0.00059,0.00172,0.99731,0.99979,4,No_Fault,0,0.0
1.02143,1.02151,1.02167,1.02153,0.0,0.0,0.0001,0.2998,0.29987,0.30058,0.43112,0.42911,0.43221,0.43221,0.00044,0.00056,0.00062,0.00141,0.00084,0.00107,0.00186,0.00132,0.0038,0.0,0.0,0.0001,0.00164,1.00024,1.00259,4,No_Fault,0,0.0
1.02087,1.02149,1.02181,1.02164,0.0,0.0,0.00027,0.3005,0.29975,0.29991,0.43533,0.43025,0.43173,0.43533,0.00041,0.00025,0.00046,0.00071,0.0027,0.00193,0.00204,0.00089,0.00418,0.0,0.0,0.00016,0.00149,0.99751,0.99803,4,No_Fault,0,0.0
1.02177,1.02137,1.022,1.02177,0.00039,0.0,0.0,0.30006,0.30055,0.29979,0.43668,0.42942,0.43336,0.43668,0.00021,0.00034,0.00051,0.00227,0.00143,0.00239,0.00286,0.0011,0.00448,0.0,0.0,0.00034,0.0014,1.00166,0.99911,4,No_Fault,0,0.0
1.02172,1.02149,1.02076,1.02219,0.00023,0.00084,0.0,0.29976,0.30055,0.30004,0.43254,0.43643,0.4338,0.43643,0.00036,0.00023,0.00035,0.00127,0.00045,0.00071,0.00125,0.00117,0.00409,0.0,0.0,0.00071,0.00144,1.00263,1.00093,4,No_Fault,0,0.0
